id,rue,cp,ville,adresse_full,name,raison_sociale,telephone,accueil_1,accueil_2,eco_orgs,folder_type,result_label,result_score,result_type,latitude,longitude
fvm_0441,RUE DE L'HIPPODROME,62280,SAINT MARTIN BOULOGNE,RUE DE L'HIPPODROME - 62280 SAINT MARTIN BOULOGNE,POINT P SAINT MARTIN BOULOGNE,POINT P SAINT MARTIN BOULOGNE,03 21 10 96 60,Professionnels,,Valobat,Point d'apport volontaire,Rue de l’Hippodrome 62280 Saint-Martin-Boulogne,0.960400909090909,street,50.729069,1.682126
fvm_0442,QUAI DU VIEUX PORT,02100,SAINT QUENTIN,QUAI DU VIEUX PORT - 02100 SAINT QUENTIN,POINT P SAINT QUENTIN,POINT P SAINT QUENTIN,03 23 06 50 30,Professionnels,,Valobat,Point d'apport volontaire,Quai du Vieux Port 02100 Saint-Quentin,0.9566781818181818,locality,49.838872,3.282522
fvm_0443,20 ROUTE DE COMPIEGNE,02200,SOISSONS,20 ROUTE DE COMPIEGNE - 02200 SOISSONS,POINT P SOISSONS,POINT P SOISSONS,03 23 75 65 55,Professionnels,,Valobat,Point d'apport volontaire,20 Avenue de Compiègne 02200 Soissons,0.6869911688311688,housenumber,49.381658,3.315348
fvm_0444,13 AVENUE PASTEUR,59730,SOLESMES,13 AVENUE PASTEUR - 59730 SOLESMES,POINT P SOLESMES,POINT P SOLESMES,03 27 37 30 22,Professionnels,,Valobat,Point d'apport volontaire,13 Rue Pasteur 59730 Solesmes,0.720107946127946,housenumber,50.182942,3.489319
fvm_0445,ZI SAINT LEONARD,56450,THEIX,ZI SAINT LEONARD - 56450 THEIX,POINT P,POINT P VANNES THEIX,02 97 54 05 22,Professionnels,,Valobat,Point d'apport volontaire,Saint-Léonard 56450 Theix-Noyalo,0.8296071428571427,street,47.648037,-2.708818
fvm_0446,ZI rue Blaise Pascal,39000,Lons le Saunier,ZI rue Blaise Pascal - 39000 Lons le Saunier,Point. P Lons-le-Saunier,Point. P,384861234,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Rue Blaise Pascal 39000 Lons-le-Saunier,0.8876524675324674,street,46.677962,5.576496
fvm_0447,22 rue du 11 Novembre,71500,Louhans,22 rue du 11 Novembre - 71500 Louhans,Point. P Louhans,Point. P,03 95 75 15 52,Professionnels,Particuliers,Valobat,Point d'apport volontaire,22 Rue du 11 Novembre 1918 71500 Louhans-Châteaurenaud,0.6467745454545454,housenumber,46.631887,5.218932
fvm_0448,3 rue Victor Grignard,91540,Mennecy,"3 rue Victor Grignard, 91540 Mennecy",Point. P Mennecy,Point. P,01 64 57 09 24,Professionnels,Particuliers,Valobat,Point d'apport volontaire,3 Rue Victor Grignard 91540 Mennecy,0.9586872727272727,housenumber,48.567119,2.450727
fvm_0449,52 quai H.Rossignol,77000,Melun,"52 quai H.Rossignol, 77000 Melun",Melun,Point. P,01 64 39 35 22,,,Valobat,Point d'apport volontaire,52 Quai Hippolyte Rossignol 77000 Melun,0.6930260881542699,housenumber,48.535015,2.647146
fvm_0450,4 place de l'Europe,77610,Fontenay Tresigny,"4 place de l'Europe, 77610 Fontenay Tresigny",Fontenay Tresigny,Point. P,01 64 25 93 42,,,Valobat,Point d'apport volontaire,4 Place de l'Europe 77610 Fontenay-Trésigny,0.9499390909090907,housenumber,48.702135,2.883931
fvm_0451,13 Av de la foulée,77100,Nanteuil les Meaux,"13 Av de la foulée, 77100 Nanteuil les Meaux",Nanteuil les Meaux,Point. P,01 64 33 44 22,,,Valobat,Point d'apport volontaire,13 Avenue de la Foulée 77100 Nanteuil-lès-Meaux,0.8266477605321507,housenumber,48.93809,2.88119
fvm_0452,7/9 route d'Ozoir,77680,Roissy en Brie,"7/9 route d'Ozoir, 77680 Roissy en Brie",Roissy en Brie,Point. P,01 60 34 52 00,,,Valobat,Point d'apport volontaire,Route d’Ozoir 77680 Roissy-en-Brie,0.840636129032258,street,48.781325,2.659155
fvm_0453,Rue du Moutier,77230,St Mard,"Rue du Moutier, 77230 St Mard",Saint Mard,Point. P,01 60 03 12 36,,,Valobat,Point d'apport volontaire,Rue du Moutiers 77230 Saint-Mard,0.6924397306397306,street,49.03681,2.69085
fvm_0454,KERORIEN,56580,CREDIN,KERORIEN - 56580 CREDIN,Déchèterie CREDIN,PONTIVY COMMUNAUTE,02 97 79 13 23,Professionnels,Particuliers,,Point d'apport volontaire,Kérorien 56580 Crédin,0.9481963636363635,street,48.015659,-2.755508
fvm_0455,BRANGUILY,56920,GUELTAS,BRANGUILY - 56920 GUELTAS,Déchèterie DE GUELTAS,PONTIVY COMMUNAUTE,02 97 79 13 23,Professionnels,Particuliers,,Point d'apport volontaire,Branguily 56920 Gueltas,0.9409563636363636,street,48.092689,-2.822327
fvm_0456,RUE BERTHELOT,56300,PONTIVY,RUE BERTHELOT - 56300 PONTIVY,Déchèterie PONTIVY,PONTIVY COMMUNAUTE,02 97 79 13 23,Professionnels,Particuliers,,Point d'apport volontaire,Rue Marcelin Berthelot 56300 Pontivy,0.6687147021943574,street,48.05584,-2.965133
fvm_0457,"PA DE KERPONNER, la villeneuve",56920,NOYAL PONTIVY,"PA DE KERPONNER, la villeneuve - 56920 NOYAL PONTIVY",Déchèterie DE KERPONNER,PONTIVY COMMUNAUTE,02 97 79 13 23,Professionnels,Particuliers,,Point d'apport volontaire,Rue de Kerponner 56920 Noyal-Pontivy,0.6026930578512396,street,48.094884,-2.929419
fvm_0458,BANN AR LANN,56480,CLEGUEREC,BANN AR LANN - 56480 CLEGUEREC,Déchèterie  CLEGUEREC,PONTIVY COMMUNAUTE,02 97 79 13 23,Professionnels,Particuliers,,Point d'apport volontaire,Bann Er Lann 56480 Cléguérec,0.7966599604743083,street,48.127744,-3.057392
fvm_0459,LE PETIT MENEC,56920,NOYAL PONTIVY,LE PETIT MENEC - 56920 NOYAL PONTIVY,Déchèterie NOYAL,PONTIVY COMMUNAUTE,02 97 79 13 23,Professionnels,Particuliers,,Point d'apport volontaire,Le Petit Menec 56920 Noyal-Pontivy,0.9476309090909091,street,48.077956,-2.867992
fvm_0460,13 RUE DE SIGNAN,56300,PONTIVY,13 RUE DE SIGNAN - 56300 PONTIVY,Déchèterie SIGNAN,PONTIVY COMMUNAUTE,02 97 79 13 23,Professionnels,Particuliers,,Point d'apport volontaire,Rue de Signan 56300 Pontivy,0.839106561264822,street,48.038001,-2.965813
fvm_0461,RUE ABBE EDME MARIOTTE,56230,QUESTEMBERT,RUE ABBE EDME MARIOTTE - 56230 QUESTEMBERT,Déchèterie DE KERVAULT,QUESTEMBERT COMMUNAUTE,02 97 26 59 51,Professionnels,Particuliers,,Point d'apport volontaire,Rue Abbe Edme Mariotte 56230 Questembert,0.955490909090909,street,47.665467,-2.438001
fvm_0462,L'EPINE,56220,LIMERZEL,L'EPINE - 56220 LIMERZEL,Déchèterie DE L EPINE,QUESTEMBERT COMMUNAUTE,02 97 26 59 51,Professionnels,Particuliers,,Point d'apport volontaire,l'Orme 56220 Limerzel,0.5183107177033492,street,47.66126,-2.357025
fvm_0463,25 Chemin des fontaines,74100,VETRAZ-MONTHOUX,25 Chemin des fontaines - 74100 - VETRAZ-MONTHOUX,R.C.R.,R.C.R.,04 50 37 27 67,Professionnels,Particuliers,,Point d'apport volontaire,25 chemin des Fontaines 74100 Vétraz-Monthoux,0.9616818181818181,housenumber,46.18775,6.27805
fvm_0464,11 rue henri SELLIER,79000,NIORT,11 rue henri SELLIER - 79000 - NIORT,RAIVALOR,RAIVALOR,05 49 09 27 46,Professionnels,Particuliers,,Point d'apport volontaire,11 Rue Henri Sellier 79000 Niort,0.9712963636363636,housenumber,46.313543,-0.482896
fvm_0465,19 avenue Clément FAYAT,32500,Fleurance,19 avenue Clément FAYAT - 32500 - Fleurance,R2D2,Recyclage et Reemploi pour Developpement Durable,05 62 63 48 52,Professionnels,Particuliers,,Point d'apport volontaire,Avenue Clément Fayat 32500 Fleurance,0.8735799999999999,street,43.858555,0.65435
fvm_0466,780 Rue du Maneguen,56850,Caudan,780 Rue du Maneguen - 56850 Caudan,Recycleurs Bretons Caudan,Recycleurs Bretons,02 97 81 60 82,Professionnels,Particuliers,"Ecomaison, Valobat",Point d'apport volontaire,Rue du Maneguen 56850 Caudan,0.805321818181818,street,47.78537,-3.326893
fvm_0467,ZAC de Kerdanvez,29160,Crozon,ZAC de Kerdanvez - 29160 Crozon,Recycleurs Bretons Crozon,Recycleurs Bretons,02 98 03 29 98,Professionnels,Particuliers,,Point d'apport volontaire,Z.A. de Kerdanvez 29160 Crozon,0.7444345454545453,street,48.250549,-4.445309
fvm_0468,170 rue Jacqueline Auriol,29490,Guipavas,170 rue Jacqueline Auriol - 29490 Guipavas,Recycleurs Bretons Guipavas,Recycleurs Bretons,02 98 03 29 98,Professionnels,Particuliers,Valobat,Point d'apport volontaire,170 rue jacqueline Auriol 29490 Guipavas,0.9602754545454545,housenumber,48.439579,-4.422596
fvm_0469,Rdpt de Ty Colo,29820,Guilers,Rdpt de Ty Colo - 29820 Guilers,Recycleurs Bretons Guilers,Recycleurs Bretons,02 98 36 61 61,Professionnels,Particuliers,"Ecomaison, Valobat, Valdelia",Point d'apport volontaire,,,,,
fvm_0470,ZI de Kerbriant,29610,Plouigneau,ZI de Kerbriant - 29610 Plouigneau,Recycleurs Bretons Plouigneau,Recycleurs Bretons,02 98 79 82 00,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Rue de Kerbriand 29610 Plouigneau,0.688231818181818,street,48.56887,-3.709897
fvm_0471,"ZA de Ruau, 30 rue des Hauts Fourneaux",,,"ZA de Ruau, 30 rue des Hauts Fourneaux",Déchèterie Pro,Renouveau Circulaire,05 32 52 89 10,Professionnels,,,Point d'apport volontaire,30 Rue des Hauts Fourneaux 62230 Outreau,0.6927704040404039,housenumber,50.698976,1.599821
fvm_0472,3 rue Jean MERMOZ,87270,COUZEIX,3 rue Jean MERMOZ  - 87270 - COUZEIX,REVIPLAST,REVIPLAST,05 55 09 77 80,Professionnels,,Valdélia,Point d'apport volontaire,3 Rue Jean Mermoz 87270 Couzeix,0.9510454545454544,housenumber,45.894125,1.223313
fvm_0473,16b Rte de Sottevast,50700,Yvetot-Bocage,16b Rte de Sottevast - 50700 Yvetot-Bocage,REVIVAL - DERICHEBOURG VALOGNES,REVIVAL,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Route de Sottevast 50700 Yvetot-Bocage,0.7443488888888888,street,49.513523,-1.506068
fvm_0474,148 rue de Lomé,27000,EVREUX,148 rue de Lomé - 27000 EVREUX,REVIVAL Evreux,REVIVAL,02 36 62 46 00,,,Valobat,Point d'apport volontaire,148 Rue de Lomé 27000 Évreux,0.9595209090909091,housenumber,49.035329,1.180759
fvm_0475,Chaussée de Vexion,27400,LOUVIERS,Chaussée de Vexion - 27400 LOUVIERS,REVIVAL Louviers,REVIVAL,02 32 40 01 06,,,Valobat,Point d'apport volontaire,Chaussée du Vexin 27400 Louviers,0.7445197178683385,street,49.217491,1.175832
fvm_0476,QUILLIVOUDEN,29400,PLOUGOURVEST,QUILLIVOUDEN - 29400 PLOUGOURVEST,Centre de recyclage,RMB (Concession MENREC),02 98 68 55 43,Professionnels,Particuliers,,Point d'apport volontaire,Quillivouden 29400 Plougourvest,0.94473,street,48.542727,-4.099724
fvm_0477,"Route nationale 580, 1064 chemin de la Begude",30126,SAINT-LAURENT-DES-ARBRES,"Route nationale 580, 1064 chemin de la Begude 30126 SAINT-LAURENT-DES-ARBRES",RUBIS SAINT LAURENT,RUBIS,06 78 41 91 30,Professionnels,Particuliers,Valobat,Point d'apport volontaire,1064 Chemin de la Bégude 30126 Saint-Laurent-des-Arbres,0.6879185026737967,housenumber,44.061187,4.708338
fvm_0478,"ZI Roubian, Route de St Remy",13150,Tarascon,"ZI Roubian, Route de St Remy 13150 Tarascon",Rubis matériaux Tarascon,Rubis matériau,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Chemin du Petit Roubian 13150 Tarascon,0.4144830174081237,street,43.799786,4.695735
fvm_0479,LD ZA DE MARENGO,12160,BARAQUEVILLE,"LD ZA DE MARENGO, 12160 BARAQUEVILLE",SARL PUECHOULTRES,SARL PUECHOULTRES,05 65 69 02 70,Professionnels,Particuliers,,Point d'apport volontaire,Avenue de Marengo 12160 Baraqueville,0.6595096256684492,street,44.278998,2.42908
fvm_0480,19 allée de Toliere,36000,CHATEAUROUX,19 allée de Toliere - 36000 CHATEAUROUX,déchèterie professionnele dechet'pro36,sas,02 54 61 05 40,Professionnels,Particuliers,,Point d'apport volontaire,19 Allée de Tolière 36000 Châteauroux,0.9664272727272726,housenumber,46.819229,1.721337
fvm_0481,Le Point du Jour,56500,SAINT ALLOUESTRE,Le Point du Jour - 56500 SAINT ALLOUESTRE,SAS MENREC,SAS MENREC,07 87 25 57 67,Professionnels,Particuliers,,Point d'apport volontaire,Le Point du Jour 56500 Saint-Allouestre,0.9387236363636363,street,47.921045,-2.721292
fvm_0482,"ZI, 180 RUE BLAISE PASCAL",39000,LONS-LE-SAUNIER,"ZI, 180 RUE BLAISE PASCAL, 39000 LONS-LE-SAUNIER",SAS PAGET,SAS PAGET,03 84 24 23 19,,,Valobat,Point d'apport volontaire,180 Rue Blaise Pascal 39000 Lons-le-Saunier,0.8956444755244755,housenumber,46.673275,5.577779
fvm_0483,1 route de Mackwiller,67430,DIEMERINGEN,1 route de Mackwiller - 67430 DIEMERINGEN,SCHMIDT Frères,SCHMIDT Frères SAS,03 88 00 41 80,Professionnels,Particuliers,,Point d'apport volontaire,1 Route de Mackwiller 67430 Diemeringen,0.9464263636363636,housenumber,48.936904,7.185439
fvm_0484,6 rue de Cherbourg,67026,Strasbourg,6 rue de Cherbourg - 67026 - Strasbourg,SCHROLL STRASBOURG,SCHROLL,03 88 40 58 40,Professionnels,,Valobat,Point d'apport volontaire,,,,,
fvm_0485,44 route Industrielle de la Hardt,67120,Molsheim,44 route Industrielle de la Hardt - 67120 - Molsheim,SCHROLL MOLSHEIM,SCHROLL,03 67 07 99 19,Professionnels,,Valobat,Point d'apport volontaire,44 Route Industrielle de la Hardt 67120 Molsheim,0.9640199999999999,housenumber,48.538529,7.526611
fvm_0486,26 rue Edouard Branly,68000,Colmar,26 rue Edouard Branly - 68000 - Colmar,SCHROLL COLMAR,SCHROLL,03 89 41 52 40,Professionnels,,Valobat,Point d'apport volontaire,26 Rue Edouard Branly 68000 Colmar,0.9707672727272727,housenumber,48.095149,7.37864
fvm_0487,2A rue des Imprimés CS 40068,68120,Pfastatt,2A rue des Imprimés CS 40068 - 68120 Pfastatt,SCHROLL PFASTATT,SCHROLL,03 89 57 15 93,Professionnels,,Valobat,Point d'apport volontaire,2a Rue des Imprimés 68120 Pfastatt,0.7269754545454544,housenumber,47.758731,7.301722
fvm_0488,51 rue de la Frm Claus,67500,Haguenau,51 rue de la Frm Claus - 67500 Haguenau,SCHROLL HAGUENAU,SCHROLL,03 67 07 95 63,Professionnels,,Valobat,Point d'apport volontaire,51 Rue de la Ferme Claus 67500 Haguenau,0.8097031016042779,housenumber,48.823888,7.755177
fvm_0489,Zone Industrielle du Grand-Bois-Est,33750,SAINT-GERMAIN-DU-PUCH,Zone Industrielle du Grand-Bois-Est - 33750 SAINT-GERMAIN-DU-PUCH,Déchèterie Saint-Germain du Puch,SEMOCTOM,05 57 34 53 20,Professionnels,Particuliers,,Point d'apport volontaire,Zone d’Activite du Grand Bois 33750 Saint-Germain-du-Puch,0.5916350964187328,street,44.839959,-0.336438
fvm_0490,9 route de l'Allégret,33670,SAINT-LEON,9 route de l'Allégret - 33670 SAINT-LEON,Déchèterie Saint-Léon,SEMOCTOM,05 57 34 53 20,Professionnels,Particuliers,,Point d'apport volontaire,9 Route d'Allegret 33670 Saint-Léon,0.7952018181818181,housenumber,44.76604,-0.284025
fvm_0491,ZI de Lalande,33450,SAINT-LOUBES,ZI de Lalande - 33450 SAINT-LOUBES,Déchèterie Saint-Loubes,SEMOCTOM,05 57 34 53 20,,Particuliers,,Point d'apport volontaire,Zone Industrielle 33450 Saint-Loubès,0.3896858041958042,street,44.921719,-0.454367
fvm_0492,12 Zone Artisanale de Boisson,33410,BEGUEY,12 Zone Artisanale de Boisson - 33410 BEGUEY,Déchèterie Beguey,SEMOCTOM,05 57 34 53 20,Professionnels,Particuliers,,Point d'apport volontaire,Zone Artisanale 33410 Béguey,0.5830781818181818,street,44.654395,-0.334855
fvm_0493,20 rue de Fos sur Mer- Port Edouard Herriot,69007,Lyon,20 rue de Fos sur Mer- Port Edouard Herriot - 69007 Lyon,Centre de recyclage,Serfim recyclage,04 78 21 60 61,Professionnels,,Valobat,Point d'apport volontaire,,,,,
fvm_0494,99 chemin du Charbonnier,69800,Saint-Priest,99 chemin du Charbonnier - 69800 - Saint-Priest,Centre de recyclage,Serfim recyclage,04 78 20 96 41,Professionnels,,"Ecomaison, Valdélia, Valobat",Point d'apport volontaire,99 Chemin du Charbonnier 69800 Saint-Priest,0.9668245454545453,housenumber,45.68946,4.909749
fvm_0495,6 impasse rené Varennes,42150,La Ricamarie,6 impasse rené Varennes - 42150 - La Ricamarie,Déchèterie professionnelle,Sermaco,04 77 80 83 80,Professionnels,Particuliers,Ecomaison,Point d'apport volontaire,6 Impasse René Varennes 42150 La Ricamarie,0.9531163636363634,housenumber,45.410806,4.370041
fvm_0496,17 Rue des Frères Lumière,39200,Saint-Claude,17 Rue des Frères Lumière - 39200 Saint-Claude,Décheterie SAINT CLAUDE,SICTOM du HAUT JURA,03 84 45 52 79,Professionnels,Particuliers,,Point d'apport volontaire,17 Rue des Frères Lumière 39200 Saint-Claude,0.9564590909090909,housenumber,46.383067,5.825729
fvm_0497,Col de la Savine,39400,Morbier,Col de la Savine - 39400 Morbier,Décheterie MORBIER,SICTOM du HAUT JURA,03 84 33 41 61,Professionnels,Particuliers,,Point d'apport volontaire,Col de la Savine 39400 Morbier,0.9445799999999999,street,46.563919,6.003869
fvm_0498,Rue Curé Marquis,39170,Saint-Lupicin,Rue Curé Marquis - 39170 Saint-Lupicin,Déchèterie SAINT LUPICIN,SICTOM du HAUT JURA,06 73 19 30 07,Professionnels,Particuliers,,Point d'apport volontaire,Rue du Curé Marquis 39170 Coteaux du Lizon,0.8701254545454545,street,46.400038,5.796236
fvm_0499,LES FROMENTAUX,43260,ST JULIEN CHAPTEUIL,LES FROMENTAUX - 43260 ST JULIEN CHAPTEUIL,Déchèterie de ST JULIEN CHAPTEUIL,SICTOM EMBLAVEZ MEYGAL,471013712,,Particuliers,Valobat,Point d'apport volontaire,Chemin des Fromentaux 43260 Saint-Julien-Chapteuil,0.6692517171717172,street,45.04216,4.063064
fvm_0500,2 D103,43800,Saint-Vincent,"2 D103, 43800 Saint-Vincent",Déchèterie de ST VINCENT,SICTOM EMBLAVEZ MEYGAL,471085975,,Particuliers,Valobat,Point d'apport volontaire,Saint-Vincent,0.6009681339712918,municipality,45.150561,3.910485
fvm_0501,ROUTE DE CRAPONNE - LE CLAPIER,43130,RETOURNAC,ROUTE DE CRAPONNE - LE CLAPIER - 43130 RETOURNAC,Déchèterie de RETOURNAC,SICTOM EMBLAVEZ MEYGAL,471652342,,Particuliers,Valobat,Point d'apport volontaire,Route de Craponne 43130 Retournac,0.6752279115479115,street,45.216022,4.023682
fvm_0502,ZI PELLOUAILLE,35480,GUIPRY-MESSAC,ZI PELLOUAILLE - 35480 GUIPRY-MESSAC,Déchèterie GUIPRY-MESSAC,SMICTOM DES PAYS DE VILAINE,02 99 57 04 03,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Zone Industrielle Pelouaille 35480 Guipry-Messac,0.576013044397463,street,47.83302,-1.839177
fvm_0503,LES ROCHELLES,35330,VAL D ANAST,LES ROCHELLES - 35330 VAL D ANAST,Déchèterie de Val d'Anast,SMICTOM DES PAYS DE VILAINE,02 99 57 04 03,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Les Rochelles 35330 Val d'Anast,0.9545990909090909,street,47.909053,-1.985129
fvm_0504,5 ROUTE DU PERRON COUPE,35470,PLECHATEL,5 ROUTE DU PERRON COUPE - 35470 PLECHATEL,Déchèterie de Bain de bretagne,SMICTOM DES PAYS DE VILAINE,02 99 57 04 03,Professionnels,Particuliers,Valobat,Point d'apport volontaire,,,,,
fvm_0505,ROUTE DE LA DOMINELAIS,35390,GRAND FOUGERAY,ROUTE DE LA DOMINELAIS - 35390 GRAND FOUGERAY,Déchèterie du Grand-Fougeray,SMICTOM DES PAYS DE VILAINE,02 99 57 04 03,Professionnels,Particuliers,Valobat,Point d'apport volontaire,La Grande Miniere 35390 La Dominelais,0.49456272727272726,street,47.750758,-1.689367
fvm_0506,RUE DES VALLES DU COUCHANT,35550,PIPRIAC,RUE DES VALLES DU COUCHANT - 35550 PIPRIAC,Déchèterie de Pipriac,SMICTOM DES PAYS DE VILAINE,02 99 57 04 03,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Rue des Vallées du Couchant 35550 Pipriac,0.9243520320855614,street,47.808267,-1.928708
fvm_0507,ROUTE DE BRUC SUR AFF,35550,SIXT SUR AFF,ROUTE DE BRUC SUR AFF - 35550 SIXT SUR AFF,Déchèterie de Sixt sur Aff,SMICTOM DES PAYS DE VILAINE,02 99 57 04 03,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Rue de l'Aff 35550 Bruc-sur-Aff,0.5319186732186733,street,47.814189,-2.0219
fvm_0508,LA PIGEONNAIS,35580,GUICHEN,LA PIGEONNAIS - 35580 GUICHEN,Déchèterie de Guichen,SMICTOM DES PAYS DE VILAINE,02 99 57 04 03,Professionnels,Particuliers,Valobat,Point d'apport volontaire,La Pigeonnais 35580 Guichen,0.9565881818181817,street,47.976642,-1.817765
fvm_0509,ZI,54920,Villers-la-Montagne,ZI - 54920 Villers-la-Montagne,Déchèterie VILLERS LA MONTAGNE,SMTOM SYNDICAT MIXTE TRAITEMENT ORDURES MENAGERES,,Professionnels,Particuliers,,Point d'apport volontaire,Villers-la-Montagne,0.8076853246753245,municipality,49.475218,5.830934
fvm_0510,20 chemin de jarapinard,43290,MONTFAUCON,20 chemin de jarapinard - 43290 MONTFAUCON,SRPM,société de recyclage du pays de Monfaucon,471593235,Professionnels,,Valobat,Point d'apport volontaire,20 Chemin de Planchard 43290 Montfaucon-en-Velay,0.5040437105751392,housenumber,45.189007,4.325974
fvm_0511,1450 route des Aulnes,74370,VILLAZ,1450 route des Aulnes - 74370 - VILLAZ,Société VIGNIER F.,Société VIGNIER F.,04 50 01 21 00,Professionnels,Particuliers,,Point d'apport volontaire,1450 Route des Aulnes 74370 Villaz,0.9576199999999999,housenumber,45.950353,6.168252
fvm_0512,ZA BLEU,43000,POLIGNAC,ZA BLEU - 43000 POLIGNAC,SRV VACHER Déchèterie Professionnelle,SRV VACHER,471022294,Professionnels,,Valobat,Point d'apport volontaire,Route de Bleu 43000 Polignac,0.5537994466403161,street,45.086117,3.817283
fvm_0513,RUE DU CHAMP MARTIN,35130,CHARTRES DE BRETAGNE,RUE DU CHAMP MARTIN - 35130 CHARTRES DE BRETAGNE,Déchètterie CAP VALO 35,SUEZ CAP VALO 35,0810 33 34 44,Professionnels,,,Point d'apport volontaire,Rue de la Chartre 35130 La Guerche-de-Bretagne,0.4257734710743801,street,47.943315,-1.229862
fvm_0514,310 rue de l'ile,44000,NANTES,310 rue de l'ile - 44000 NANTES,Déchèterie professionnelle,SUEZ RV. ECOPOLE DE CHEVIRE,02 40 57 08 08,Professionnels,,,Point d'apport volontaire,Rue de l'Indre 44000 Nantes,0.6279269230769231,street,47.213937,-1.537084
fvm_0515,Rte de Bar le Duc,55300,CHAUVONCOURT,Rte de Bar le Duc - 55300 - CHAUVONCOURT,DECH CHAUVONCOURT,SYNDICAT MIXTE D'ETUDE ET DE TRAITEMENT,,Professionnels,Particuliers,,Point d'apport volontaire,Route de Bar le Duc 55300 Chauvoncourt,0.8261990909090908,street,48.902486,5.517576
fvm_0516,21 route de Varennes,55120,CLERMONT EN ARGONNE,21 route de Varennes - 55120 - CLERMONT EN ARGONNE,DECH CLERMONT EN ARGONNE,SYNDICAT MIXTE D'ETUDE ET DE TRAITEMENT,,Professionnels,Particuliers,,Point d'apport volontaire,21 Rue de Varennes 55120 Clermont-en-Argonne,0.8193232150776052,housenumber,49.108525,5.06883
